distance_km_total,success_pct,collisions_per_km,lane_inv_per_km,lane_inv_per_100m,off_center_m,heading_err,mean_speed_kmh,max_speed_kmh,episodes,method,Method,seed
3.877972890853879,12.5,0.0,118.10294009021666,11.810294009021657,1.238602234981954,0.02860257483553137,20.107844792306423,31.770261198282242,64,semsty_noloss,semsty_noloss,2
4.221195247650144,17.1875,0.0,116.31776574971983,11.631776574971974,1.1828029677271843,0.028343891870463222,20.11291503161192,31.248590171337128,64,semsty_noloss,semsty_noloss,3
3.9497056350707975,12.5,0.0,116.97074229981666,11.697074229981657,1.2836895314976573,0.0299940772238187,19.6982766315341,31.000607013702393,64,semsty_noloss,semsty_noloss,4
3.954304891586301,9.375,0.0,109.75380298151401,10.975380298151393,1.2206149669364095,0.027357176993973505,19.41663046181202,30.9068341255188,64,semsty_noloss,semsty_noloss,5
4.647558353424069,20.3125,0.0,118.34170938268905,11.834170938268898,1.2575340857729316,0.030584919790271625,20.087004750967026,32.39324873685837,64,semsty_noloss,semsty_noloss,6
3.659902469635007,1.5625,0.0,122.13440213464983,12.213440213464974,1.3069069213233888,0.030786665185587436,19.764735475182533,31.036471009254456,64,semsty_noloss,semsty_noloss,7
4.285508935928341,12.5,0.0,104.53834228278251,10.453834228278243,1.2014651065692306,0.027683560139848806,20.49722847342491,31.75557440519333,64,semsty_noloss,semsty_noloss,8
4.252766187667843,9.375,0.0,115.92454845733107,11.592454845733098,1.2858880679123104,0.03019881034560963,20.090365447103977,31.59233194589615,64,semsty_noloss,semsty_noloss,9
3.979086790084836,3.125,0.0,102.03346180125513,10.203346180125505,1.2801693361252546,0.03042984663625243,19.996798992156982,31.37754315137863,64,semsty_noloss,semsty_noloss,10
4.69593834686279,10.9375,0.0,170.78588788027662,17.078588788027652,1.5336394673213363,0.04131797212176021,15.049850940704346,23.816110521554947,64,ours_full_aux,full_aux,0
4.236296070098874,7.8125,0.0,154.61619989764137,15.461619989764124,1.7358513115905225,0.0452839134522946,15.48914124071598,23.936948150396347,64,ours_full_aux,full_aux,1
4.4558162584304775,6.25,0.0,161.13770370165784,16.113770370165774,1.668759424239397,0.041527316177962306,14.861640430986881,23.149498254060745,64,ours_full_aux,full_aux,2
3.33567377567291,6.25,0.0,179.2741257736946,17.927412577369445,1.568581237923354,0.04088944219984109,14.489790998399258,22.83441363275051,64,ours_full_aux,full_aux,3
3.6648082427978483,4.6875,0.0,172.72390751794006,17.272390751793992,1.779971626587212,0.044566048658452886,14.732180200517178,23.243255704641342,64,ours_full_aux,full_aux,4
4.889283765792843,7.8125,0.204528934686989,152.98764314586776,15.298764314586766,1.6825048476457596,0.04026487926603291,15.524645254015923,24.194071233272552,64,ours_full_aux,full_aux,5
3.8390399370193453,9.375,0.0,150.5584754215302,15.055847542153012,1.5223764753900468,0.043283347273245405,14.306554034352303,23.320568919181824,64,ours_full_aux,full_aux,6
4.282189962387082,7.8125,0.0,169.30589403274698,16.930589403274684,1.6394481575116515,0.042491506799706216,14.775883585214615,22.754726499319077,64,ours_full_aux,full_aux,7
3.7080707883834805,6.25,0.26968201446767587,186.35027199716401,18.635027199716383,1.9080635588616133,0.04547239445673763,14.569446504116058,22.92357710003853,64,ours_full_aux,full_aux,8
4.509806094169614,14.0625,0.0,162.31296528388378,16.231296528388366,1.5684035723097622,0.04011124181852206,15.146891094744205,23.87598967552185,64,ours_full_aux,full_aux,9
4.052447182655332,9.375,0.0,174.70924803912905,17.47092480391289,1.6921848547644913,0.04264157600118773,14.876000806689262,23.032310724258423,64,ours_full_aux,full_aux,10
3.800469550132749,1.5625,0.0,126.82643385030251,12.682643385030241,2.118674401193857,0.039112915081204805,21.004787668585777,31.63314701616764,64,dreamer_std,dreamer_std,0
4.027364614486691,6.25,0.0,113.22540759278127,11.322540759278118,1.9561590710654855,0.03689880436286325,21.460688203573227,32.847847640514374,64,dreamer_std,dreamer_std,1
4.258275160789486,7.8125,0.0,106.85077474318095,10.685077474318085,2.0231335861608386,0.037371202706708524,21.066457964479923,32.10687664151192,64,dreamer_std,dreamer_std,2
3.999287262916562,3.125,0.0,127.02263343532132,12.702263343532124,2.041598415002227,0.0377670569432666,21.1274776160717,32.48283386230469,64,dreamer_std,dreamer_std,3
3.7416224546432466,6.25,0.26726373708791185,131.22649491016472,13.12264949101646,2.1680173836648464,0.03999723061861,20.806934282183647,31.06739491224289,64,dreamer_std,dreamer_std,4
4.03076029872894,4.6875,0.0,124.29416856119808,12.429416856119799,2.063335142098367,0.03884891566121945,20.592447742819786,31.365436285734177,64,dreamer_std,dreamer_std,5
3.944926136016843,3.125,0.0,122.9427328364886,12.29427328364885,2.0412866016849875,0.03882147515832908,20.352031707763672,30.506463438272476,64,dreamer_std,dreamer_std,6
3.86655305099487,3.125,0.0,121.81392413038559,12.181392413038548,1.9955188427120447,0.03687144641298795,20.949420109391212,32.168250769376755,64,dreamer_std,dreamer_std,7
4.068565854072568,9.375,0.0,114.04510007759703,11.404510007759693,1.8382199862971902,0.03698261220415584,20.89520436525345,31.676847994327545,64,dreamer_std,dreamer_std,8
3.872184295654294,6.25,0.0,127.83482453444496,12.783482453444485,2.0334406020119786,0.039092841121600885,20.747640252113342,30.94827975332737,64,dreamer_std,dreamer_std,9
4.107962763786313,6.25,0.0,112.70793496026056,11.270793496026048,1.9719220623373985,0.03718286447110582,21.301057741045952,32.24492612481117,64,dreamer_std,dreamer_std,10
4.7916170444488495,1.5625,1.460884694053251,138.36665030818648,13.836665030818638,2.069961271248758,0.04565123945940281,22.1490561068058,34.40141615271568,64,domain_adv_small_grl,domain_adv_small_grl,0
4.39070267486572,1.5625,0.6832619337158257,147.58457768261835,14.758457768261826,1.94557024538517,0.04421006981283422,21.288406684994698,32.17937847971916,64,domain_adv_small_grl,domain_adv_small_grl,1
4.574802871704099,1.5625,0.43717730710766267,140.9896815422212,14.098968154222113,1.785871292464435,0.04228473439434306,21.322953328490257,31.76662391424179,64,domain_adv_small_grl,domain_adv_small_grl,2
4.95361313819885,3.125,0.0,130.61173368803912,13.061173368803907,1.5878991773352027,0.03837974615453271,22.0718854367733,33.06421780586243,64,domain_adv_small_grl,domain_adv_small_grl,3
4.718032018661496,1.5625,0.8478111178937693,137.34540109879063,13.734540109879054,2.0037276819348335,0.04350840102415527,21.68510504066944,33.318227142095566,64,domain_adv_small_grl,domain_adv_small_grl,4
4.83500021934509,6.25,0.0,141.05480228755363,14.105480228755352,2.035104490816593,0.043806818372104275,21.33726294338703,32.71705439686775,64,domain_adv_small_grl,domain_adv_small_grl,5
4.58810376167297,1.5625,0.43590993227030583,148.209376971904,14.820937697190388,1.9279720541089773,0.04543270387512161,21.357969626784325,32.07166936993599,64,domain_adv_small_grl,domain_adv_small_grl,6
4.715831039428707,1.5625,0.8482068094798779,127.8671765290916,12.78671765290915,2.0104308538138866,0.04353776981588449,21.58434334397316,32.52745163440704,64,domain_adv_small_grl,domain_adv_small_grl,7
5.038298748016354,6.25,0.3969593904663607,121.46957348270637,12.146957348270629,1.8781467899680138,0.04013673646841194,22.332675874233246,33.46203112602234,64,domain_adv_small_grl,domain_adv_small_grl,8
4.80782195663452,4.6875,1.039971955097107,136.0283317267016,13.602833172670156,1.8752459762617946,0.044881226960569565,21.143648579716682,31.826585471630096,64,domain_adv_small_grl,domain_adv_small_grl,9
4.743323095321653,4.6875,0.6324679849363213,128.39100094207322,12.839100094207316,1.7661981843411922,0.03860461294243572,21.609433755278587,32.2587394118309,64,domain_adv_small_grl,domain_adv_small_grl,10
4.265497180938718,0.0,0.7033177781493183,128.47271414194213,12.847271414194207,1.7708685328252614,0.035710389507585164,20.735085044056177,33.01033002138138,64,domain_adv_large_grl,domain_adv_large_grl,0
4.063812791824338,1.5625,0.7382229826224922,134.11050850975275,13.411050850975267,1.739506911020726,0.036792128230445045,20.589952789247036,32.96814766526222,64,domain_adv_large_grl,domain_adv_large_grl,1
4.066530542373654,3.125,0.24590987073130283,141.88999541196173,14.188999541196162,1.9043456576764584,0.037846603969228405,20.439653389155865,31.8939468562603,64,domain_adv_large_grl,domain_adv_large_grl,2
4.1063703622817975,0.0,0.24352406426495038,142.46157759499596,14.246157759499589,1.823730836622417,0.03877643788291603,20.611493282020092,33.36481785774231,64,domain_adv_large_grl,domain_adv_large_grl,3
4.08544554519653,1.5625,0.48954268949968105,141.233065920658,14.123306592065788,1.8813797067850828,0.03762397788523226,20.125422578305006,31.421450972557068,64,domain_adv_large_grl,domain_adv_large_grl,4
4.28453000450134,0.0,1.166989143440934,155.4429539063324,15.54429539063323,1.9452195698395371,0.04016356197826094,20.368666015565395,32.81468591094017,64,domain_adv_large_grl,domain_adv_large_grl,5
3.7974930019378634,0.0,0.7899948725301397,136.93244457189087,13.69324445718908,1.739032307639718,0.03796096147561906,19.89920161291957,31.90187782049179,64,domain_adv_large_grl,domain_adv_large_grl,6
4.072870870590207,0.0,0.7365811721807092,147.07070737874827,14.707070737874815,1.8714709868654609,0.03758575458778064,20.195064529776573,32.37306299805641,64,domain_adv_large_grl,domain_adv_large_grl,7
4.254942342758176,1.5625,0.7050624328919375,156.28883929104614,15.628883929104607,1.9162328271195292,0.03828547071316274,19.585164591670036,31.892075181007385,64,domain_adv_large_grl,domain_adv_large_grl,8
3.6833462886810273,0.0,0.5429845155059211,138.73254371176282,13.873254371176271,1.7193890577182174,0.03364735328068486,19.640439171344042,31.626557111740112,64,domain_adv_large_grl,domain_adv_large_grl,9
4.108839565277097,0.0,0.9735108748959497,141.40245457863668,14.140245457863658,1.9052320383489132,0.039407390911946956,20.316326320171356,31.541885763406754,64,domain_adv_large_grl,domain_adv_large_grl,10
3.637493513107297,1.5625,0.0,141.30609392095383,14.130609392095373,1.2429177924059331,0.0417621363740181,12.15942992689088,19.449474312365055,64,policy_sem_noloss,policy_sem_noloss,0
3.4281981639862034,0.0,0.0,151.09978339107607,15.109978339107595,1.4320335197262466,0.044681951752863776,12.851983445230871,19.60753635317087,64,policy_sem_noloss,policy_sem_noloss,1
3.666739565372464,0.0,0.0,148.0879648851861,14.808796488518599,1.2825763262808323,0.04285043755953662,12.591374559793621,19.504560232162476,64,policy_sem_noloss,policy_sem_noloss,2
3.3797393803596467,0.0,0.0,134.62576512381327,13.462576512381315,1.2490735005121678,0.04345090987044381,11.887649148702621,18.88473243266344,64,policy_sem_noloss,policy_sem_noloss,3
3.433615797519681,0.0,0.0,131.6396552947212,13.163965529472108,1.2765491418540478,0.04309727861254937,12.111833276692778,19.142025642096996,64,policy_sem_noloss,policy_sem_noloss,4
3.534670888900754,0.0,0.0,149.37741492651458,14.937741492651446,1.344749460928142,0.04347176404553461,12.593958169221878,19.565532624721527,64,policy_sem_noloss,policy_sem_noloss,5
3.3897093932628604,0.0,0.0,135.11482751597745,13.511482751597736,1.3104009665548801,0.041857842908939305,11.514482950326055,18.87450584024191,64,policy_sem_noloss,policy_sem_noloss,6
3.532779637336728,0.0,0.0,132.19052642413308,13.219052642413297,1.2725250374060124,0.04096974045387465,12.561739488039166,19.186067916452885,64,policy_sem_noloss,policy_sem_noloss,7
3.483957922697064,0.0,0.0,144.66305597911312,14.4663055979113,1.2166632553562522,0.04161676566582169,12.264010955579579,19.03315058350563,64,policy_sem_noloss,policy_sem_noloss,8
3.778276218891141,0.0,0.0,156.4205382986658,15.642053829866569,1.437627423554659,0.04440842730400613,12.762946847826242,19.9667082503438,64,policy_sem_noloss,policy_sem_noloss,9
3.439752683639524,0.0,0.0,136.6377304494763,13.66377304494762,1.307800046633929,0.04429673244885629,11.860685371328145,19.367181688547134,64,policy_sem_noloss,policy_sem_noloss,10
